HourlyActiveSessions,HourlyActiveUsers,EventUtcYear,EventUtcMonth,EventUtcDay,EventUtcHour
115471,114927,2016,7,18,22
156070,155330,2016,7,19,20
160312,159486,2016,7,20,19
90274,89843,2016,7,21,6
157215,156431,2016,7,22,18
105109,104652,2016,8,19,0
93666,93175,2016,9,3,19
96039,95632,2016,9,19,3
95358,94934,2016,9,27,6
84044,83713,2016,11,12,0
80792,80430,2016,12,11,0
94198,93832,2016,12,21,0
108424,108006,2017,1,24,23
222883,222152,2017,1,26,15
194442,193748,2017,1,26,18
65258,64961,2017,1,28,12
37076,36902,2016,6,2,22
30300,30170,2016,6,5,19
50941,50683,2016,6,15,21
19238,19157,2016,6,19,5
65966,65590,2016,6,21,15
32183,32031,2016,6,22,2
96986,96522,2016,6,28,3
212808,211913,2016,6,30,15
75961,75609,2016,7,5,5
85477,84989,2016,7,17,21
180277,179474,2016,7,21,17
98538,98140,2016,8,27,13
99379,98898,2016,8,27,19
103134,102641,2016,8,31,0
131070,130513,2016,9,15,22
278649,277561,2016,9,22,15
121013,120507,2016,9,22,23
114583,114081,2016,9,23,22
247074,246380,2016,10,11,13
157352,156873,2016,10,13,11
201800,201161,2016,11,10,13
176304,175579,2016,11,11,15
56931,56659,2016,11,13,10
86586,86201,2016,11,15,11
86809,86446,2016,11,26,13
68512,68236,2016,12,24,13
198225,197488,2017,1,27,16
201254,200507,2017,1,30,18
197313,196397,2016,8,24,16
70201,69908,2016,8,28,4
113688,113213,2016,9,22,0
98890,98417,2016,11,27,20
59065,58830,2016,12,25,12
181341,180680,2017,1,26,20
25375,25273,2016,6,5,12
67796,67383,2016,6,9,15
45036,44793,2016,6,9,21
20018,19951,2016,6,12,5
48309,48043,2016,6,15,9
44303,44049,2016,6,21,9
82605,82176,2016,7,4,22
77741,77350,2016,7,22,4
176969,176241,2016,8,10,12
101125,100668,2016,8,12,10
190850,190030,2016,8,15,20
109807,109259,2016,8,20,15
99271,98767,2016,9,4,18
301204,300279,2016,9,6,15
154422,153816,2016,9,6,21
93629,93182,2016,9,15,6
75620,75275,2016,9,18,4
97403,96915,2016,9,21,6
212903,212058,2016,10,4,17
219120,218255,2016,10,5,14
89927,89540,2016,10,8,12
100259,99780,2016,10,12,8
81190,80843,2016,10,14,5
90189,89832,2016,10,17,4
118006,117481,2016,10,19,22
98862,98369,2016,10,22,19
72287,71993,2016,11,27,12
194123,193364,2016,12,2,17
91295,90926,2016,12,5,6
86608,86234,2016,12,6,5
93200,92778,2016,12,8,10
62981,62700,2016,12,10,8
77435,77095,2016,12,17,2
93021,92565,2016,12,17,20
176657,175917,2016,12,20,17
80472,80147,2016,12,26,4
115663,115139,2016,12,26,18
93040,92694,2016,12,27,11
207931,207225,2016,12,27,15
91580,91160,2017,1,9,9
57387,57055,2016,6,3,16
34338,34175,2016,6,16,3
239221,238357,2016,7,5,14
86178,85746,2016,7,14,5
91272,90849,2016,9,2,3
76097,75745,2016,9,3,2
240193,239316,2016,9,15,17
119142,118575,2016,9,17,15
311647,310595,2016,9,26,15
84719,84287,2017,1,4,10
88247,87877,2017,1,10,4
87254,86858,2017,1,15,22
88499,88104,2017,1,22,15
87013,86693,2017,1,28,14
48758,48469,2016,6,1,8
33824,33656,2016,6,8,1
25684,25570,2016,6,12,21
53714,53442,2016,6,21,12
73421,73008,2016,6,26,0
111991,111461,2016,7,1,21
95247,94780,2016,7,4,7
77489,77103,2016,7,7,4
89583,89152,2016,7,7,10
61479,61182,2016,7,9,10
57256,56944,2016,7,10,7
57031,56739,2016,7,10,9
98918,98490,2016,7,21,1
202762,201831,2016,7,25,16
87751,87338,2016,8,1,6
83462,83036,2016,8,6,1
173674,172866,2016,8,9,20
197300,196474,2016,8,12,16
109775,109273,2016,8,12,22
198443,197770,2016,8,16,12
202972,202122,2016,8,18,19
182045,181268,2016,8,19,18
59834,59547,2016,8,20,9
327212,326535,2016,8,22,12
101630,101170,2016,9,7,10
166279,165555,2016,9,8,20
59635,59357,2016,9,10,7
99014,98490,2016,9,20,8
72081,71725,2016,9,24,10
87505,87084,2016,10,7,7
64594,64298,2016,10,9,7
195704,194967,2016,10,10,18
115913,115406,2016,10,11,23
106607,106157,2016,10,18,10
70110,69801,2016,10,23,11
101916,101448,2016,10,24,9
87465,87068,2016,10,29,21
115051,114578,2016,11,10,23
97424,96940,2016,11,13,18
86646,86229,2016,11,13,23
188298,187742,2016,11,18,13
90930,90469,2016,11,23,10
146438,145907,2016,11,23,13
71547,71259,2016,11,27,5
75725,75398,2016,12,4,0
166319,165617,2016,12,6,21
237799,237021,2016,12,8,16
143974,143397,2016,12,8,22
81961,81562,2016,12,16,8
79081,78707,2016,12,21,6
83400,82993,2016,12,22,8
117708,117264,2017,1,12,0
34430,34270,2016,6,2,0
29942,29826,2016,6,4,18
40953,40750,2016,6,15,22
21156,21067,2016,6,18,4
66880,66484,2016,6,22,15
72595,72235,2016,6,26,2
85450,85074,2016,7,4,5
73736,73389,2016,7,5,4
174548,173681,2016,7,12,18
100882,100442,2016,7,14,23
231861,231216,2016,7,18,12
101174,100687,2016,7,23,14
69825,69493,2016,7,31,1
55759,55452,2016,7,31,8
146834,146193,2016,8,17,21
104735,104235,2016,8,21,17
107613,107112,2016,8,26,1
92111,91636,2016,8,31,7
167039,166339,2016,9,19,21
194124,193127,2016,9,21,19
105116,104670,2016,9,25,13
98291,97811,2016,9,25,23
103199,102691,2016,11,5,17
85480,85114,2016,11,17,5
181209,180433,2016,12,7,18
113364,112892,2016,12,16,22
59657,59404,2016,12,18,7
193039,192322,2016,12,22,16
93761,93346,2016,12,30,0
164192,163495,2017,1,5,20
74705,74402,2017,1,20,5
85173,84773,2017,1,28,21
95486,95075,2017,1,29,19
76326,76032,2017,1,30,6
122971,122530,2016,7,1,11
58530,58216,2016,7,3,8
83047,82614,2016,7,8,3
78021,77649,2016,7,9,0
94512,94088,2016,7,11,1
98508,97991,2016,7,26,9
104431,103838,2016,8,3,7
73678,73336,2016,8,7,3
93848,93414,2016,8,26,23
106628,106193,2016,9,7,0
105747,105275,2016,9,26,7
201240,200418,2016,10,14,17
309263,308266,2016,10,17,14
140508,139935,2016,10,19,21
6232,6221,2016,10,21,19
204797,204016,2016,10,31,19
79854,79433,2016,11,1,7
97026,96621,2016,11,7,1
149999,149334,2016,11,11,19
65884,65639,2016,11,19,11
85938,85545,2016,11,24,5
104505,104071,2016,11,26,15
293463,292619,2016,11,28,15
182690,181892,2016,12,14,19
107622,107160,2016,12,16,0
282426,281747,2016,12,19,14
110466,110056,2016,12,26,14
265928,265114,2017,1,9,15
174657,173976,2017,1,12,21
57112,56881,2017,1,15,9
155527,154874,2017,1,16,20
194362,193652,2017,1,20,16
68265,67959,2017,1,21,12
68375,68054,2017,1,28,2
48012,47741,2016,6,2,9
32054,31898,2016,6,9,2
64056,63660,2016,6,15,19
26945,26833,2016,6,19,15
205652,204819,2016,6,28,13
193961,193285,2016,8,9,12
92213,91729,2016,8,12,9
85810,85447,2016,9,2,6
103588,103084,2016,9,3,14
95067,94652,2016,9,6,2
167929,167320,2016,9,8,12
253931,253115,2016,9,9,15
85455,85051,2016,9,12,8
96937,96454,2016,9,14,3
101245,100772,2016,9,15,9
253295,252498,2016,9,30,13
64628,64392,2016,10,30,5
187900,187402,2016,10,31,11
182882,182222,2016,10,31,20
93619,93204,2016,12,8,9
80842,80482,2016,12,9,8
148074,147413,2017,1,6,21
59405,59148,2017,1,21,6
78409,78115,2017,1,30,4
46361,46066,2016,6,7,8
56230,55917,2016,6,7,20
44217,43966,2016,6,8,7
25499,25386,2016,6,13,0
58259,57943,2016,6,16,19
26612,26494,2016,6,19,16
40049,39831,2016,6,20,7
84231,83808,2016,7,6,8
151709,150960,2016,7,6,20
81171,80799,2016,7,8,6
89706,89236,2016,7,20,6
63343,63026,2016,8,6,7
64217,63913,2016,8,7,6
208080,207247,2016,8,10,13
67608,67268,2016,8,13,10
90219,89769,2016,8,14,23
237788,236815,2016,8,23,14
80126,79697,2016,9,25,2
219376,218478,2016,9,27,17
124476,123884,2016,10,1,16
111546,111044,2016,10,2,19
210014,209093,2016,10,4,18
100682,100267,2016,10,8,13
107517,106996,2016,10,13,8
75178,74842,2016,10,16,1
86174,85811,2016,10,18,4
97956,97480,2016,10,19,2
4690,4682,2016,10,21,22
89198,88792,2016,10,22,21
291592,290570,2016,10,24,15
90205,89849,2016,11,28,5
184664,183948,2016,12,2,18
70944,70608,2016,12,18,2
68288,68014,2017,1,7,12
113196,112751,2017,1,10,0
90794,90384,2017,1,12,7
22213,22126,2016,6,5,5
67270,66892,2016,6,7,13
41317,41076,2016,6,13,7
122038,121471,2016,7,4,12
182417,181667,2016,7,6,13
114943,114463,2016,7,11,22
81829,81430,2016,7,12,4
90954,90498,2016,7,13,6
113525,113008,2016,7,14,22
117624,117169,2016,7,22,11
187260,186449,2016,7,22,14
106246,105723,2016,8,13,18
259922,259057,2016,8,18,13
137945,137389,2016,11,7,22
90194,89788,2016,11,22,7
61605,61341,2016,12,4,7
293541,292676,2016,12,5,15
91459,91127,2016,12,7,4
88204,87824,2016,12,15,5
81458,81091,2017,1,3,6
82188,81814,2017,1,5,6
89801,89423,2017,1,6,3
76158,75844,2017,1,6,5
78769,78430,2017,1,24,7
155836,155138,2016,7,1,17
69056,68712,2016,7,17,1
106402,105897,2016,9,10,16
104522,104104,2016,9,16,10
242714,241899,2016,10,4,13
107080,106594,2016,10,9,16
96383,95985,2016,10,13,4
63572,63277,2016,10,16,9
78720,78384,2016,12,25,14
72022,71727,2017,1,26,5
88692,88285,2016,6,24,3
64509,64190,2016,7,3,4
83759,83356,2016,7,4,3
117351,116932,2016,7,8,11
93730,93281,2016,7,11,8
146665,146163,2016,7,11,11
100844,100310,2016,7,24,17
106275,105710,2016,7,26,23
73083,72742,2016,8,7,11
106033,105510,2016,8,11,7
198494,197536,2016,8,16,18
225535,224623,2016,8,18,16
98660,98220,2016,10,1,0
229528,228587,2016,10,24,18
96755,96314,2016,10,27,2
156675,156090,2016,11,3,21
89166,88762,2016,11,7,8
111363,110926,2016,11,7,11
83062,82617,2016,11,8,7
76379,76018,2016,11,11,7
96772,96376,2016,11,21,3
82415,82037,2016,12,28,5
52846,52553,2016,6,3,19
31065,30924,2016,6,5,17
28880,28737,2016,6,17,5
19774,19692,2016,6,19,3
50806,50629,2016,6,24,22
253667,252874,2016,7,5,13
222605,221754,2016,7,5,15
83879,83477,2016,7,13,5
77286,76925,2016,7,15,5
155838,155115,2016,8,5,20
65600,65293,2016,8,20,5
99689,99264,2016,8,29,2
207916,207057,2016,9,16,17
117026,116461,2016,9,17,16
84530,84138,2016,9,24,22
241245,240320,2016,10,13,16
95009,94595,2016,10,16,13
100614,100176,2016,10,25,10
255895,255021,2016,11,14,15
183532,182808,2016,11,15,14
95694,95275,2016,12,4,15
93630,93218,2016,12,15,4
138667,138043,2016,12,29,20
49741,49512,2016,12,31,9
79035,78692,2016,12,31,14
214703,213955,2017,1,13,15
77503,77182,2017,1,15,13
65690,65423,2017,1,29,4
36637,36480,2016,6,1,1
23791,23696,2016,6,4,9
29861,29736,2016,6,9,4
54641,54342,2016,6,13,20
61854,61538,2016,6,20,13
184279,183454,2016,8,1,17
105277,104760,2016,8,17,1
61461,61180,2016,9,4,6
85162,84811,2016,9,6,4
143953,143462,2016,10,4,11
78495,78135,2016,10,11,4
226850,225892,2016,10,12,15
91671,91294,2016,10,15,12
256155,255258,2016,11,3,15
98013,97596,2016,11,4,10
87604,87241,2016,11,10,4
90750,90324,2016,11,15,3
96837,96435,2016,11,21,0
76155,75854,2016,12,3,4
77041,76705,2016,12,4,3
237023,236219,2016,12,5,17
113721,113242,2016,12,10,15
94869,94440,2016,12,15,10
66861,66552,2016,12,17,5
99144,98797,2016,12,30,12
33661,33491,2016,6,7,23
42470,42234,2016,6,23,7
98811,98307,2016,7,4,20
99125,98658,2016,7,6,23
166423,165697,2016,7,11,20
169577,168982,2016,7,12,12
81528,81139,2016,7,20,4
113298,112785,2016,7,20,11
61744,61406,2016,7,23,6
86917,86539,2016,8,27,12
184493,183745,2016,11,7,20
60559,60308,2016,11,20,7
91075,90675,2016,11,27,23
117208,116784,2016,12,7,12
91158,90795,2016,12,12,7
75117,74781,2016,12,27,8
63097,62805,2016,12,31,23
157936,157310,2017,1,20,20
31145,31008,2016,6,5,16
33960,33792,2016,6,16,5
44478,44265,2016,6,16,21
57954,57635,2016,6,21,16
120434,119820,2016,7,25,22
169123,168397,2016,7,26,12
75420,75034,2016,7,30,22
173313,172515,2016,8,1,19
218801,217771,2016,8,3,14
97656,97183,2016,8,4,4
237492,236481,2016,8,11,16
77238,76886,2016,8,14,3
141266,140734,2016,8,16,11
105196,104701,2016,8,19,1
101243,100825,2016,10,1,12
107551,107043,2016,10,5,23
111098,110554,2016,10,12,1
267456,266470,2016,10,13,15
104512,104092,2016,10,15,13
4769,4755,2016,10,21,21
64438,64169,2016,10,23,5
189441,188630,2016,11,8,16
89275,88857,2016,11,16,8
92221,91778,2016,12,1,10
92576,92168,2016,12,10,1
116152,115704,2016,12,15,23
149537,149030,2016,12,23,15
76101,75764,2016,12,23,23
67494,67188,2016,12,26,7
197542,196824,2016,12,27,16
189425,188607,2017,1,11,17
99918,99508,2017,1,17,11
44354,44089,2016,6,6,8
39571,39351,2016,6,8,6
44616,44355,2016,6,9,9
34882,34725,2016,6,15,0
32502,32357,2016,6,21,23
43463,43233,2016,6,23,21
75443,75032,2016,6,25,3
88677,88237,2016,6,28,5
96168,95655,2016,7,30,1
64815,64486,2016,8,6,6
195691,194870,2016,8,29,20
101503,100999,2016,9,6,9
85231,84829,2016,9,9,6
83189,82753,2016,9,17,22
243635,242679,2016,9,22,17
223560,222713,2016,10,27,17
118747,118270,2017,1,9,23
88147,87769,2017,1,23,9
42599,42363,2016,6,3,9
28110,27997,2016,6,6,0
30067,29940,2016,6,9,3
57801,57477,2016,6,25,8
102834,102378,2016,7,11,23
71990,71650,2016,7,23,11
99106,98602,2016,7,26,2
95271,94860,2016,8,25,6
200023,199356,2016,8,30,12
61124,60815,2016,9,3,6
133485,132844,2016,9,5,15
90300,89914,2016,9,6,3
236514,235685,2016,9,12,18
85572,85190,2016,9,15,5
85746,85363,2016,9,18,12
182202,181397,2016,10,5,19
84150,83798,2016,10,19,5
115500,115037,2016,11,7,23
88483,88045,2016,11,23,7
187254,186504,2016,12,9,18
56966,56730,2016,12,18,9
65097,64784,2016,12,30,8
75045,74628,2017,1,1,22
117134,116735,2017,1,2,13
103425,102992,2017,1,13,2
70603,70275,2017,1,22,1
81126,80803,2017,1,28,0
55297,55005,2016,6,3,17
29896,29755,2016,6,17,3
98178,97710,2016,8,3,4
103308,102802,2016,8,4,3
112709,112237,2016,9,1,1
88571,88196,2016,9,5,0
176481,175650,2016,9,28,20
242460,241628,2016,10,11,14
142264,141854,2016,10,14,11
133691,133163,2016,10,25,11
236483,235668,2016,11,10,14
106359,105924,2016,11,11,0
90722,90305,2016,11,14,10
92326,91965,2016,11,24,1
82828,82455,2016,11,25,10
239145,238608,2017,1,9,13
85047,84666,2017,1,13,9
101132,100697,2017,1,13,23
250770,250250,2017,1,23,13
41220,40991,2016,6,1,6
30633,30485,2016,6,6,1
26466,26354,2016,6,11,13
44350,44107,2016,6,13,11
20059,19952,2016,6,18,23
56370,56071,2016,6,23,18
178779,177827,2016,6,28,19
95738,95230,2016,7,2,18
91001,90524,2016,7,18,2
101844,101316,2016,7,27,0
194688,193682,2016,8,3,18
94564,94103,2016,8,18,3
86008,85617,2016,8,25,5
102170,101679,2016,8,29,9
216030,215122,2016,8,31,14
116280,115835,2016,9,12,23
220855,220230,2016,9,23,12
365760,364860,2016,9,26,13
126608,126065,2016,9,26,23
250772,249874,2016,9,27,13
101403,100871,2016,9,29,8
94399,94013,2016,11,5,13
86219,85819,2016,11,6,13
62698,62425,2016,11,13,5
58589,58305,2016,11,13,6
109478,109030,2016,12,9,23
70989,70640,2016,12,23,9
70233,69901,2016,12,25,23
159756,159078,2017,1,11,21
60377,60127,2017,1,21,11
26843,26736,2016,6,5,23
31288,31121,2016,6,23,5
98457,97953,2016,8,25,8
262199,261257,2016,8,25,15
103858,103365,2016,8,28,15
160736,160139,2016,8,29,21
81931,81571,2016,8,31,5
269074,268265,2016,9,9,13
90096,89664,2016,9,13,9
91224,90815,2016,11,4,23
87800,87371,2016,11,19,21
206204,205366,2016,11,21,19
89367,89015,2016,11,23,4
214550,213671,2016,11,28,19
82862,82456,2016,12,17,22
87501,87100,2016,12,18,22
172955,172285,2016,12,22,17
165827,165195,2016,12,22,18
72239,71899,2017,1,1,23
85454,85109,2017,1,5,10
81780,81413,2017,1,10,5
96559,96170,2017,1,23,1
77002,76650,2017,1,25,6
78157,77845,2017,1,30,3
82593,82319,2016,6,24,0
193202,192297,2016,6,29,15
85022,84566,2016,7,3,20
86817,86383,2016,7,20,3
98469,97920,2016,7,28,8
60730,60405,2016,8,28,7
74799,74441,2016,9,24,4
117540,117049,2016,9,27,0
208406,207597,2016,11,1,17
108161,107707,2016,11,17,1
68487,68212,2016,12,31,4
83377,82958,2017,1,8,23
84935,84551,2017,1,23,8
78200,77864,2017,1,24,5
39915,39678,2016,6,2,6
63809,63453,2016,6,3,15
31658,31520,2016,6,6,2
45225,45001,2016,6,6,11
21620,21523,2016,6,11,6
34389,34221,2016,6,15,3
83255,82824,2016,6,24,7
61452,61133,2016,7,24,6
84219,83813,2016,7,26,5
94178,93709,2016,8,3,5
95404,94931,2016,8,5,3
205156,204276,2016,8,24,13
86157,85754,2016,8,27,21
122216,121646,2016,9,24,15
267745,266817,2016,9,26,16
74873,74536,2016,10,2,3
114799,114261,2016,10,2,18
100584,100163,2016,10,3,2
102942,102481,2016,10,18,2
105149,104712,2016,10,20,0
64980,64692,2016,10,29,10
99372,98950,2016,10,31,0
55813,55578,2016,11,6,6
179252,178472,2016,11,15,18
128951,128393,2016,11,15,22
218881,218153,2016,11,17,17
214917,214102,2016,11,18,15
213454,212662,2016,11,22,15
148636,148088,2016,12,12,22
119753,119347,2016,12,22,12
74338,74020,2017,1,6,8
61101,60829,2017,1,8,6
54054,53774,2016,6,6,12
20705,20621,2016,6,12,6
234401,233491,2016,8,25,16
235755,234786,2016,8,30,15
87030,86625,2016,9,27,5
110591,110086,2016,10,18,0
87523,87145,2016,11,30,5
78407,78045,2016,12,3,23
180205,179496,2016,12,5,21
87734,87339,2016,12,6,6
109531,109082,2016,12,15,0
158211,157581,2016,12,19,21
77830,77494,2016,12,21,5
150722,150039,2016,12,21,19
80175,79828,2016,12,23,3
81126,80784,2016,12,27,5
49067,48862,2017,1,1,6
128475,127905,2017,1,2,17
102252,101790,2017,1,6,1
96429,95977,2017,1,17,2
120861,120522,2017,1,27,12
34189,34000,2016,6,2,3
34106,33938,2016,6,3,2
84357,83996,2016,8,1,3
180416,179395,2016,8,2,19
116529,115922,2016,8,3,1
174910,174060,2016,8,3,20
99369,98910,2016,8,19,2
74247,73901,2016,8,20,3
111228,110705,2016,8,24,23
84286,83898,2016,8,27,0
233195,232576,2016,9,1,12
99723,99286,2016,9,2,2
96443,96026,2016,9,12,1
200860,200087,2016,10,11,17
194811,194326,2016,10,17,11
202064,201223,2016,11,10,17
94316,93877,2016,11,17,10
91926,91470,2016,12,1,9
105422,104963,2016,12,9,1
201789,201033,2017,1,24,16
67349,67021,2016,7,3,3
211711,211069,2016,7,11,12
125093,124577,2016,7,12,11
67085,66771,2016,9,25,9
99328,98893,2016,9,26,3
205723,204937,2016,10,5,13
94249,93859,2016,10,13,5
174181,173673,2016,11,7,12
58234,57952,2016,11,12,7
75254,74981,2016,11,25,5
78614,78260,2016,11,26,3
95418,95014,2016,12,7,11
60561,60290,2016,12,11,7
99843,99439,2016,12,28,0
195903,195155,2017,1,4,15
91500,91106,2017,1,8,15
74105,73824,2017,1,15,4
57405,57146,2017,1,15,8
157507,156845,2017,1,25,20
135765,135259,2017,1,30,22
145133,144584,2017,1,31,21
64228,63853,2016,6,1,18
51063,50793,2016,6,3,12
21466,21385,2016,6,12,3
22459,22374,2016,6,18,1
213131,212307,2016,6,30,13
183835,182930,2016,7,29,16
186567,185814,2016,8,18,20
104682,104178,2016,8,20,18
99542,99123,2016,8,22,0
194852,193969,2016,8,31,18
243670,242725,2016,9,15,16
241374,240422,2016,9,16,15
93325,92889,2016,9,18,22
237712,236731,2016,9,22,18
126424,125800,2016,9,27,22
210598,209725,2016,10,12,16
84521,84183,2016,10,16,12
109381,108930,2016,11,22,23
106313,105878,2016,11,23,22
65763,65475,2016,12,3,6
100758,100319,2016,12,6,3
115809,115302,2016,12,10,16
82717,82330,2016,12,16,10
198626,197863,2017,1,3,18
104009,103482,2017,1,7,18
92487,92109,2017,1,18,3
82338,81950,2017,1,18,7
95605,95231,2017,1,25,1
62865,62533,2016,6,2,18
22473,22362,2016,6,18,2
81726,81295,2016,7,16,21
185266,184394,2016,7,21,16
199171,198326,2016,8,16,17
105723,105227,2016,8,17,0
192062,191263,2016,8,17,16
130447,129848,2016,8,22,22
98585,98033,2016,8,30,9
96053,95587,2016,9,30,8
84649,84274,2016,10,29,1
75763,75474,2016,10,29,4
90521,90084,2016,11,13,21
294126,293487,2016,11,21,13
68365,68052,2016,12,25,13
116638,116147,2016,12,30,21
158823,158263,2017,1,4,13
197482,196664,2017,1,10,17
206628,205846,2017,1,12,18
88290,87930,2017,1,13,4
103128,102707,2017,1,14,15
85780,85446,2017,1,15,14
89553,89127,2017,1,17,10
113587,113150,2017,1,18,12
179528,178848,2017,1,27,17
81845,81467,2016,6,24,4
81840,81498,2016,8,1,4
115057,114474,2016,8,4,1
114892,114342,2016,8,4,23
87434,87064,2016,8,23,4
127471,126978,2016,8,25,22
110388,109905,2016,9,24,13
103095,102647,2016,10,27,1
233706,232840,2016,11,3,16
163406,162731,2016,11,14,21
94539,94092,2016,11,16,3
174659,173974,2016,11,17,21
314279,313494,2016,11,21,14
227512,226692,2016,11,21,17
60305,60000,2017,1,1,0
183599,182855,2017,1,25,16
53901,53606,2016,6,9,20
44970,44740,2016,6,10,20
42668,42417,2016,6,20,9
40246,39992,2016,6,20,10
120293,119714,2016,6,29,11
199064,198183,2016,7,12,14
171864,171237,2016,7,14,12
69185,68828,2016,7,24,3
63659,63376,2016,9,3,10
188118,187364,2016,9,6,20
74389,74064,2016,9,10,3
93678,93225,2016,9,20,6
104088,103622,2016,10,3,9
326408,325697,2016,10,3,12
184293,183568,2016,10,6,20
71485,71163,2016,10,9,3
98768,98297,2016,10,12,3
93854,93441,2016,10,20,6
120809,120311,2016,11,2,22
72975,72661,2016,11,13,0
181633,180839,2016,11,16,19
108393,107918,2016,11,19,16
103758,103301,2016,11,22,2
89443,89044,2016,11,29,6
59129,58858,2016,12,3,10
189958,189263,2016,12,7,14
85150,84808,2016,12,10,3
219883,219100,2016,12,13,15
87935,87504,2016,12,14,7
206403,205803,2016,12,15,13
241691,240870,2016,12,15,15
86161,85802,2017,1,15,23
104496,104117,2017,1,20,0
259985,259204,2017,1,23,15
86411,86019,2017,1,29,15
182526,181705,2016,7,5,17
61943,61619,2016,7,17,5
195025,194091,2016,8,17,17
59069,58753,2016,8,27,8
95683,95214,2016,9,4,19
92083,91699,2016,9,19,4
208274,207356,2016,10,18,18
176670,175886,2016,10,18,20
221987,221126,2016,10,20,18
189762,188954,2016,10,25,19
141385,140766,2016,11,2,21
99621,99186,2016,11,21,2
82149,81749,2016,11,26,0
125728,125177,2017,1,16,22
95805,95424,2017,1,22,16
193632,192803,2016,6,27,17
97398,96971,2016,7,9,14
98875,98387,2016,7,14,9
109711,109183,2016,7,25,23
234035,233046,2016,8,4,16
92616,92210,2016,8,16,4
232065,231135,2016,9,7,14
98646,98162,2016,9,14,7
111694,111168,2016,9,15,0
115319,114772,2016,9,21,23
137772,137170,2016,9,23,21
353585,352715,2016,10,3,13
109443,108999,2016,10,13,3
187849,187150,2016,10,20,20
83636,83319,2016,12,26,12
180141,179324,2016,7,7,15
119122,118543,2016,7,8,21
86490,86073,2016,7,15,7
96044,95538,2016,7,21,8
181794,180857,2016,8,2,17
90513,90023,2016,8,7,21
253508,252610,2016,8,15,16
222911,221990,2016,8,15,18
225235,224319,2016,8,16,15
98709,98208,2016,8,17,2
258827,257919,2016,8,18,15
60293,59967,2016,8,21,7
74545,74173,2016,8,27,11
98252,97740,2016,9,3,18
77789,77404,2016,9,18,3
110198,109675,2016,9,25,20
139867,139270,2016,9,26,22
105274,104773,2016,10,1,20
143081,142492,2016,10,10,21
96945,96527,2016,10,20,1
98296,97877,2016,10,21,10
100032,99644,2016,11,16,0
60263,59976,2016,11,27,8
92941,92590,2016,12,19,23
116352,115849,2016,12,23,19
114706,114256,2017,1,13,0
40898,40683,2016,6,3,7
33101,32912,2016,6,7,3
61815,61457,2016,6,8,18
20896,20808,2016,6,18,8
67392,67070,2016,6,26,11
59421,59122,2016,7,3,6
83091,82722,2016,7,6,3
102549,102024,2016,8,6,18
109580,109031,2016,8,13,17
199928,199094,2016,8,17,13
90285,89810,2016,8,18,6
89774,89356,2016,8,31,3
98971,98473,2016,9,11,18
75550,75192,2016,9,18,11
122003,121481,2016,9,30,22
101838,101338,2016,10,3,0
91202,90849,2016,10,10,0
87818,87409,2016,10,15,21
223790,222982,2016,10,21,15
207328,206557,2016,11,4,17
174317,173610,2016,11,9,18
86753,86384,2016,11,12,13
86129,85704,2016,11,12,21
69821,69473,2016,11,13,12
90665,90274,2016,11,17,4
83804,83409,2016,11,18,9
195386,194912,2016,11,21,12
66789,66516,2016,11,26,6
83054,82709,2016,12,11,13
97670,97233,2016,12,11,21
98539,98122,2016,12,13,11
86226,85867,2016,12,21,11
97166,96718,2017,1,28,18
27437,27316,2016,6,5,21
30886,30726,2016,6,21,5
45027,44831,2016,6,21,21
91789,91291,2016,7,9,19
93408,92881,2016,7,19,9
187507,186680,2016,9,7,19
108317,107885,2016,9,19,7
94196,93822,2016,10,26,2
216705,216116,2016,10,27,12
111079,110579,2016,10,29,15
97120,96638,2016,11,26,19
186841,186086,2016,11,30,18
129731,129232,2016,12,19,22
161024,160414,2016,12,22,19
77452,77119,2016,12,27,10
120197,119652,2016,12,27,22
189420,188699,2017,1,13,17
221428,220846,2017,1,17,13
61154,60857,2016,6,26,10
96721,96215,2016,6,27,8
184514,183664,2016,6,28,17
159349,158543,2016,6,29,20
126688,126063,2016,7,4,13
86343,85895,2016,7,13,4
86414,86037,2016,7,25,4
87042,86574,2016,7,28,5
62748,62425,2016,8,27,6
146757,146104,2016,9,30,21
86724,86318,2016,10,26,6
76231,75931,2016,10,29,3
235706,234830,2016,11,1,15
97096,96686,2016,11,2,2
106821,106287,2016,11,12,16
101788,101313,2016,11,15,1
120918,120450,2016,11,16,12
105726,105241,2016,12,11,16
91136,90765,2016,12,16,11
64918,64646,2016,12,24,4
163331,162612,2016,12,28,16
122678,122168,2017,1,13,22
113914,113448,2017,1,17,23
73733,73439,2017,1,22,13
218700,217987,2017,1,23,17
48616,48329,2016,6,1,11
54556,54258,2016,6,9,12
23351,23271,2016,6,11,1
21718,21619,2016,6,12,9
89734,89305,2016,6,28,4
125918,125379,2016,8,18,22
227936,227075,2016,8,22,18
351110,350422,2016,9,6,12
94274,93886,2016,9,11,14
82899,82541,2016,9,12,6
133096,132564,2016,9,14,11
89259,88883,2016,9,28,4
88553,88157,2016,10,1,2
80285,79865,2016,10,2,1
140565,140144,2016,10,11,11
76564,76225,2016,11,1,6
69646,69285,2016,11,6,1
180462,179773,2016,11,9,14
101762,101301,2016,11,10,11
79192,78822,2016,11,11,10
89613,89233,2016,11,14,0
89662,89212,2016,11,14,9
90967,90529,2016,12,6,9
80532,80155,2016,12,9,6
